RegID,CatID,Cat,Venue,Laps,Course,Grade,Rank,Lap1,Lap2,Lap3,LapAvg,Final,T0
100399308,701,Advanced Elementary Female,Merrell,3,Beginner,5,4,1228.49,1255.47,1306.59,1264.02,3792.06,53342.28
100461203,701,Advanced Elementary Female,Merrell,3,Beginner,5,5,1232.4,1291.75,1336.8,1287.49,3862.49,53342.28
100486542,701,Advanced Elementary Female,Merrell,3,Beginner,5,6,1396.3,1513.6,1518.24,1476.59,4429.77,53342.28
100394042,602,Elementary 5th Grade Male,Merrell,2,Beginner,5,1,1166.27,1194.39,,1181.12,2362.24,50665.96
100394033,602,Elementary 5th Grade Male,Merrell,2,Beginner,5,2,1164.91,1241.59,,1203.91,2407.83,50665.96
100394129,602,Elementary 5th Grade Male,Merrell,2,Beginner,5,3,1188.56,1248.35,,1218.94,2437.88,50665.96
100560695,602,Elementary 5th Grade Male,Merrell,2,Beginner,5,4,1218.84,1236.51,,1231.31,2462.63,50665.96
100495046,602,Elementary 5th Grade Male,Merrell,2,Beginner,5,5,1203.16,1274.78,,1239.68,2479.36,50665.96
100394036,602,Elementary 5th Grade Male,Merrell,2,Beginner,5,6,1216.31,1290.86,,1254.39,2508.78,50665.96
100402117,602,Elementary 5th Grade Male,Merrell,2,Beginner,5,7,1259.76,1250.06,,1255.61,2511.22,50665.96
100436156,602,Elementary 5th Grade Male,Merrell,2,Beginner,5,8,1234.38,1274.2,,1255.63,2511.26,50665.96
100394041,602,Elementary 5th Grade Male,Merrell,2,Beginner,5,9,1240.8,1268.03,,1255.71,2511.43,50665.96
100552995,602,Elementary 5th Grade Male,Merrell,2,Beginner,5,10,1232.39,1277.9,,1259.23,2518.46,50665.96
100507385,602,Elementary 5th Grade Male,Merrell,2,Beginner,5,11,1221.25,1309.47,,1266.75,2533.51,50665.96
100475834,602,Elementary 5th Grade Male,Merrell,2,Beginner,5,12,1251.47,1346.29,,1300.7,2601.41,50665.96
100552667,602,Elementary 5th Grade Male,Merrell,2,Beginner,5,13,1270.43,1329.65,,1302.97,2605.95,50665.96
100435576,602,Elementary 5th Grade Male,Merrell,2,Beginner,5,14,1290.54,1338.42,,1315.84,2631.69,50665.96
100460395,602,Elementary 5th Grade Male,Merrell,2,Beginner,5,15,1224.75,1455.66,,1341.79,2683.58,50665.96
100466799,602,Elementary 5th Grade Male,Merrell,2,Beginner,5,16,1313.91,1392.8,,1355.25,2710.51,50665.96
100554657,602,Elementary 5th Grade Male,Merrell,2,Beginner,5,17,1361.86,1386.23,,1376.64,2753.29,50665.96
100399453,602,Elementary 5th Grade Male,Merrell,2,Beginner,5,18,1367.16,1396.79,,1383.7,2767.41,50665.96
100400197,602,Elementary 5th Grade Male,Merrell,2,Beginner,5,19,1311.38,1496.7,,1406,2812,50665.96
100525699,602,Elementary 5th Grade Male,Merrell,2,Beginner,5,20,1351.67,1510.01,,1432.31,2864.62,50665.96
100461166,602,Elementary 5th Grade Male,Merrell,2,Beginner,5,21,1417.97,1546.65,,1483.27,2966.55,50665.96
100579099,602,Elementary 5th Grade Male,Merrell,2,Beginner,5,22,1617.75,1712.26,,1666.96,3333.93,50665.96
100539252,602,Elementary 5th Grade Male,Merrell,2,Beginner,5,23,1609.44,1978.85,,1797.4,3594.8,50665.96
100569250,602,Elementary 5th Grade Male,Merrell,2,Beginner,5,24,1846.05,1938.58,,1894.78,3789.57,50665.96
100514647,602,Elementary 5th Grade Male,Merrell,2,Beginner,5,25,1838.55,1999.94,,1923.05,3846.1,50665.96
100554927,602,Elementary 5th Grade Male,Merrell,2,Beginner,5,26,2248.93,2552.71,,2403.31,4806.63,50665.96
100460335,702,Elementary 5th Grade Female,Merrell,2,Beginner,5,1,1205.45,1267.8,,1237.29,2474.59,53717.37
100460479,702,Elementary 5th Grade Female,Merrell,2,Beginner,5,2,1217.85,1317.49,,1268.34,2536.68,53717.37
100393970,702,Elementary 5th Grade Female,Merrell,2,Beginner,5,3,1247.27,1331.2,,1290.27,2580.55,53717.37
100408644,702,Elementary 5th Grade Female,Merrell,2,Beginner,5,4,1272.32,1306.99,,1290.57,2581.14,53717.37
100393976,702,Elementary 5th Grade Female,Merrell,2,Beginner,5,5,1297.85,1352.25,,1325.71,2651.43,53717.37
100552599,702,Elementary 5th Grade Female,Merrell,2,Beginner,5,6,1401.87,1506.28,,1456.17,2912.34,53717.37
100529296,702,Elementary 5th Grade Female,Merrell,2,Beginner,4,7,1399.31,1592.47,,1497.71,2995.43,53717.37
100519410,702,Elementary 5th Grade Female,Merrell,2,Beginner,5,8,1486.83,1689.95,,1589.29,3178.58,53717.37
100431499,702,Elementary 5th Grade Female,Merrell,2,Beginner,5,9,1613.75,1688.7,,1653.22,3306.44,53717.37
100486985,702,Elementary 5th Grade Female,Merrell,2,Beginner,5,10,1522.27,1790.57,,1658.16,3316.33,53717.37
100436042,702,Elementary 5th Grade Female,Merrell,2,Beginner,5,11,1574.87,1762.84,,1670.08,3340.16,53717.37
100559749,702,Elementary 5th Grade Female,Merrell,2,Beginner,5,12,1752.01,1858.61,,1806.9,3613.81,53717.37
100465627,702,Elementary 5th Grade Female,Merrell,2,Beginner,5,13,1911.86,2227.64,,2070.99,4141.99,53717.37
100566448,702,Elementary 5th Grade Female,Merrell,2,Beginner,5,14,2209.01,2882.42,,2547.18,5094.36,53717.37
100552586,603,Elementary 4th Grade Male,Merrell,2,Beginner,4,-1,2515.44,,,2523.43,2523.43,50998.06
100394172,603,Elementary 4th Grade Male,Merrell,2,Beginner,4,1,1138.74,1211.95,,1175.95,2351.9,50998.06
100460203,603,Elementary 4th Grade Male,Merrell,2,Beginner,4,2,1221.41,1212.53,,1217.61,2435.23,50998.06
100465007,603,Elementary 4th Grade Male,Merrell,2,Beginner,4,3,1186.41,1254.16,,1221.23,2442.47,50998.06
100394170,603,Elementary 4th Grade Male,Merrell,2,Beginner,4,4,1252.63,1188.9,,1221.49,2442.98,50998.06
100468297,603,Elementary 4th Grade Male,Merrell,2,Beginner,4,5,1255.55,1185.13,,1221.62,2443.24,50998.06
100573926,603,Elementary 4th Grade Male,Merrell,2,Beginner,4,6,1259.96,1257.09,,1260.94,2521.88,50998.06
100512840,603,Elementary 4th Grade Male,Merrell,2,Beginner,4,7,1256.56,1301.36,,1280.38,2560.76,50998.06
100402504,603,Elementary 4th Grade Male,Merrell,2,Beginner,4,8,1248.83,1346.97,,1298.95,2597.91,50998.06
100517326,603,Elementary 4th Grade Male,Merrell,2,Beginner,3,9,1289.78,1307.06,,1300.27,2600.54,50998.06
100402696,603,Elementary 4th Grade Male,Merrell,2,Beginner,4,10,1279.51,1331.44,,1306.53,2613.06,50998.06
100462367,603,Elementary 4th Grade Male,Merrell,2,Beginner,4,11,1320.11,1395.54,,1358.86,2717.73,50998.06
100475994,603,Elementary 4th Grade Male,Merrell,2,Beginner,4,12,1306.23,1409.23,,1358.86,2717.73,50998.06
100456261,603,Elementary 4th Grade Male,Merrell,2,Beginner,4,13,1319.71,1401.71,,1362.93,2725.87,50998.06
100536095,603,Elementary 4th Grade Male,Merrell,2,Beginner,4,14,1281.67,1498.18,,1391.49,2782.98,50998.06
100454761,603,Elementary 4th Grade Male,Merrell,2,Beginner,4,15,1298.68,1482.73,,1391.93,2783.87,50998.06
100490538,603,Elementary 4th Grade Male,Merrell,2,Beginner,4,16,1352.68,1452.59,,1404.09,2808.18,50998.06
100394171,603,Elementary 4th Grade Male,Merrell,2,Beginner,4,17,1374.48,1493.23,,1435.93,2871.86,50998.06
100554484,603,Elementary 4th Grade Male,Merrell,2,Beginner,4,18,1402.89,1510.25,,1460.67,2921.34,50998.06
100461169,603,Elementary 4th Grade Male,Merrell,2,Beginner,4,19,1435.37,1504.18,,1471.39,2942.79,50998.06
100527075,603,Elementary 4th Grade Male,Merrell,2,Beginner,4,20,1441.8,1530.2,,1489.67,2979.35,50998.06
100506787,603,Elementary 4th Grade Male,Merrell,2,Beginner,4,21,1434.81,1543.55,,1491.78,2983.57,50998.06
100408826,603,Elementary 4th Grade Male,Merrell,2,Beginner,4,22,1509.23,1594.79,,1554.5,3109.01,50998.06
100559351,603,Elementary 4th Grade Male,Merrell,2,Beginner,4,23,1508.67,1644.04,,1579.64,3159.29,50998.06
100526059,603,Elementary 4th Grade Male,Merrell,2,Beginner,4,24,1668.92,1907.46,,1791.05,3582.11,50998.06
100486962,603,Elementary 4th Grade Male,Merrell,2,Beginner,4,25,1638.19,1947.14,,1794.96,3589.92,50998.06
100395001,603,Elementary 4th Grade Male,Merrell,2,Beginner,4,26,1672.97,1916.22,,1797.58,3595.17,50998.06
100560158,603,Elementary 4th Grade Male,Merrell,2,Beginner,4,27,1774.29,1826.15,,1804.52,3609.04,50998.06
100516333,603,Elementary 4th Grade Male,Merrell,2,Beginner,4,28,1735.92,1899.84,,1819.99,3639.99,50998.06
100566450,603,Elementary 4th Grade Male,Merrell,2,Beginner,4,29,1847.35,1950.98,,1902.39,3804.78,50998.06
100578955,603,Elementary 4th Grade Male,Merrell,2,Beginner,4,30,1804.32,2125.83,,1967.8,3935.61,50998.06
100553620,603,Elementary 4th Grade Male,Merrell,2,Beginner,4,31,1805.94,2264.92,,2039.13,4078.26,50998.06
100578934,603,Elementary 4th Grade Male,Merrell,2,Beginner,4,32,1796.09,2306.56,,2054.15,4108.3,50998.06
100561269,603,Elementary 4th Grade Male,Merrell,2,Beginner,4,33,1830.66,2273.56,,2055.37,4110.74,50998.06
100515238,603,Elementary 4th Grade Male,Merrell,2,Beginner,4,34,1977.18,2272.2,,2127.9,4255.8,50998.06
100468400,703,Elementary 4th Grade Female,Merrell,2,Beginner,4,1,1251.92,1278.04,,1266.15,2532.31,54082.52
100399746,703,Elementary 4th Grade Female,Merrell,2,Beginner,4,2,1253.98,1278.09,,1266.9,2533.81,54082.52
100399195,703,Elementary 4th Grade Female,Merrell,2,Beginner,4,3,1251.73,1355.41,,1304.44,2608.88,54082.52
100431912,703,Elementary 4th Grade Female,Merrell,2,Beginner,4,4,1319.75,1355.83,,1338.46,2676.93,54082.52
100433898,703,Elementary 4th Grade Female,Merrell,2,Beginner,3,5,1316.02,1392.32,,1354.87,2709.74,54082.52
100507805,703,Elementary 4th Grade Female,Merrell,2,Beginner,4,6,1423.77,1530.75,,1478.83,2957.67,54082.52
100537552,703,Elementary 4th Grade Female,Merrell,2,Beginner,4,7,1512.44,1540.78,,1527.95,3055.9,54082.52
100457396,703,Elementary 4th Grade Female,Merrell,2,Beginner,4,8,1484.38,1586.89,,1538.11,3076.22,54082.52
100400162,703,Elementary 4th Grade Female,Merrell,2,Beginner,4,9,1492.8,1608.5,,1552.22,3104.44,54082.52
100513872,703,Elementary 4th Grade Female,Merrell,2,Beginner,3,10,1586.13,1692.78,,1640.79,3281.59,54082.52
100565173,703,Elementary 4th Grade Female,Merrell,2,Beginner,4,11,1632.1,1788.03,,1712.16,3424.33,54082.52
100561249,703,Elementary 4th Grade Female,Merrell,2,Beginner,4,12,1671.18,1829.8,,1752.96,3505.92,54082.52
100511293,703,Elementary 4th Grade Female,Merrell,2,Beginner,4,13,1709.67,1812.27,,1763.08,3526.17,54082.52
100431290,703,Elementary 4th Grade Female,Merrell,2,Beginner,4,14,1728.59,1804.42,,1768.19,3536.39,54082.52
100562219,703,Elementary 4th Grade Female,Merrell,2,Beginner,4,15,1756.73,1883.19,,1822.39,3644.79,54082.52
100579655,703,Elementary 4th Grade Female,Merrell,2,Beginner,4,16,1775.18,2017.87,,1898.27,3796.55,54082.52
100553395,703,Elementary 4th Grade Female,Merrell,2,Beginner,4,17,2008.7,2268.12,,2140.97,4281.94,54082.52
100455050,801,Elementary 3rd Grade Male,Merrell,1,Beginner,3,-1,,,,,,50399.83
100581728,801,Elementary 3rd Grade Male,Merrell,1,Beginner,3,1,1330.34,,,7342.08,7342.08,50399.83
100424821,801,Elementary 3rd Grade Male,Merrell,1,Beginner,3,2,1214.98,,,7222.78,7222.78,50399.83
100554977,801,Elementary 3rd Grade Male,Merrell,1,Beginner,3,3,1235.13,,,7246.76,7246.76,50399.83
100555692,801,Elementary 3rd Grade Male,Merrell,1,Beginner,3,4,1237.6,,,7248.63,7248.63,50399.83
100560698,801,Elementary 3rd Grade Male,Merrell,1,Beginner,3,5,1267.99,,,7279.03,7279.03,50399.83
100479482,801,Elementary 3rd Grade Male,Merrell,1,Beginner,3,6,1306.16,,,7315.38,7315.38,50399.83
100457187,801,Elementary 3rd Grade Male,Merrell,1,Beginner,3,7,1312.48,,,7320.47,7320.47,50399.83
100479958,801,Elementary 3rd Grade Male,Merrell,1,Beginner,3,8,1314.73,,,7322.79,7322.79,50399.83
100466805,801,Elementary 3rd Grade Male,Merrell,1,Beginner,3,9,1330.86,,,7342.08,7342.08,50399.83
100468821,801,Elementary 3rd Grade Male,Merrell,1,Beginner,3,10,1352.61,,,7361.44,7361.44,50399.83
100454591,801,Elementary 3rd Grade Male,Merrell,1,Beginner,3,11,1475.82,,,7484.98,7484.98,50399.83
100456665,801,Elementary 3rd Grade Male,Merrell,1,Beginner,3,12,1500.53,,,7509.15,7509.15,50399.83
100506211,801,Elementary 3rd Grade Male,Merrell,1,Beginner,3,13,1511.71,,,7521.71,7521.71,50399.83
100489237,801,Elementary 3rd Grade Male,Merrell,1,Beginner,3,14,1516.72,,,7525.44,7525.44,50399.83
100478160,801,Elementary 3rd Grade Male,Merrell,1,Beginner,3,15,1520.61,,,7531.3,7531.3,50399.83
100516327,801,Elementary 3rd Grade Male,Merrell,1,Beginner,3,16,1523.73,,,7534.02,7534.02,50399.83
100553208,801,Elementary 3rd Grade Male,Merrell,1,Beginner,3,17,1522.75,,,7535.33,7535.33,50399.83
100536229,801,Elementary 3rd Grade Male,Merrell,1,Beginner,3,18,1526.89,,,7538.64,7538.64,50399.83
100577054,801,Elementary 3rd Grade Male,Merrell,1,Beginner,3,19,1542.27,,,7554.5,7554.5,50399.83
100483485,801,Elementary 3rd Grade Male,Merrell,1,Beginner,3,20,1548.81,,,7558.91,7558.91,50399.83
100513873,801,Elementary 3rd Grade Male,Merrell,1,Beginner,2,21,1645.26,,,7654.4,7654.4,50399.83
100496387,801,Elementary 3rd Grade Male,Merrell,1,Beginner,3,22,1644.25,,,7654.61,7654.61,50399.83
100507065,801,Elementary 3rd Grade Male,Merrell,1,Beginner,3,23,1715.11,,,7726.4,7726.4,50399.83
100581365,801,Elementary 3rd Grade Male,Merrell,1,Beginner,3,24,1771.59,,,7782.98,7782.98,50399.83
100455056,801,Elementary 3rd Grade Male,Merrell,1,Beginner,3,25,1873.53,,,7883.27,7883.27,50399.83
100554924,801,Elementary 3rd Grade Male,Merrell,1,Beginner,3,26,1887.92,,,7901.18,7901.18,50399.83
100539255,801,Elementary 3rd Grade Male,Merrell,1,Beginner,3,27,2290.05,,,8303.01,8303.01,50399.83
100403031,802,Elementary 2nd Grade Male,Merrell,1,Beginner,2,1,1197.39,,,1198.89,1198.89,56699.94
100554978,802,Elementary 2nd Grade Male,Merrell,1,Beginner,2,2,1239.96,,,1244.48,1244.48,56699.94
100460208,802,Elementary 2nd Grade Male,Merrell,1,Beginner,2,3,1266.01,,,1267.85,1267.85,56699.94
100460572,802,Elementary 2nd Grade Male,Merrell,1,Beginner,2,4,1379.03,,,1380.68,1380.68,56699.94
100525899,802,Elementary 2nd Grade Male,Merrell,1,Beginner,2,5,1382.59,,,1383.98,1383.98,56699.94
100487513,802,Elementary 2nd Grade Male,Merrell,1,Beginner,2,6,1394.52,,,1396.52,1396.52,56699.94
100506490,802,Elementary 2nd Grade Male,Merrell,1,Beginner,2,7,1473.47,,,1476.19,1476.19,56699.94
100520434,802,Elementary 2nd Grade Male,Merrell,1,Beginner,2,8,1645.2,,,1647.81,1647.81,56699.94
100552812,802,Elementary 2nd Grade Male,Merrell,1,Beginner,2,9,1651.76,,,1656.74,1656.74,56699.94
100568938,802,Elementary 2nd Grade Male,Merrell,1,Beginner,2,10,1656.94,,,1661.17,1661.17,56699.94
100565175,802,Elementary 2nd Grade Male,Merrell,1,Beginner,2,11,1657.2,,,1662.92,1662.92,56699.94
100506667,802,Elementary 2nd Grade Male,Merrell,1,Beginner,2,12,1660.85,,,1666.23,1666.23,56699.94
100525962,802,Elementary 2nd Grade Male,Merrell,1,Beginner,2,13,1664.28,,,1667.07,1667.07,56699.94
100511646,802,Elementary 2nd Grade Male,Merrell,1,Beginner,2,14,1676.39,,,1679.75,1679.75,56699.94
100454903,802,Elementary 2nd Grade Male,Merrell,1,Beginner,2,15,1730.75,,,1734.36,1734.36,56699.94
100569362,802,Elementary 2nd Grade Male,Merrell,1,Beginner,2,16,1769.63,,,1773.34,1773.34,56699.94
100515561,802,Elementary 2nd Grade Male,Merrell,1,Beginner,2,17,1801.58,,,1804.33,1804.33,56699.94
100578888,802,Elementary 2nd Grade Male,Merrell,1,Beginner,2,18,1814.16,,,1820.1,1820.1,56699.94
100526298,802,Elementary 2nd Grade Male,Merrell,1,Beginner,2,19,1856.07,,,1861.98,1861.98,56699.94
100527484,802,Elementary 2nd Grade Male,Merrell,1,Beginner,2,20,1905.54,,,1910.06,1910.06,56699.94
100556388,802,Elementary 2nd Grade Male,Merrell,1,Beginner,2,21,2362.67,,,2367.6,2367.6,56699.94
100572106,803,Elementary 2nd-3rd Grade Female,Merrell,1,Beginner,2,-1,,,,,,57000.51
100461158,803,Elementary 2nd-3rd Grade Female,Merrell,1,Beginner,3,1,1354.43,,,1355.72,1355.72,57000.51
100511439,803,Elementary 2nd-3rd Grade Female,Merrell,1,Beginner,3,2,1360.1,,,1362.52,1362.52,57000.51
100461204,803,Elementary 2nd-3rd Grade Female,Merrell,1,Beginner,3,3,1441.22,,,1444.13,1444.13,57000.51
100514942,803,Elementary 2nd-3rd Grade Female,Merrell,1,Beginner,3,4,1441.62,,,1445.91,1445.91,57000.51
100570332,803,Elementary 2nd-3rd Grade Female,Merrell,1,Beginner,3,5,1467.4,,,1471.58,1471.58,57000.51
100506467,803,Elementary 2nd-3rd Grade Female,Merrell,1,Beginner,2,6,1565.61,,,1567.48,1567.48,57000.51
100506305,803,Elementary 2nd-3rd Grade Female,Merrell,1,Beginner,1,7,1591.55,,,1593.76,1593.76,57000.51
100472218,803,Elementary 2nd-3rd Grade Female,Merrell,1,Beginner,3,8,1619.92,,,1623.64,1623.64,57000.51
100510810,803,Elementary 2nd-3rd Grade Female,Merrell,1,Beginner,2,9,1669.09,,,1670.75,1670.75,57000.51
100526063,803,Elementary 2nd-3rd Grade Female,Merrell,1,Beginner,2,10,1722.76,,,1724.64,1724.64,57000.51
100529531,803,Elementary 2nd-3rd Grade Female,Merrell,1,Beginner,2,11,1731.08,,,1733.88,1733.88,57000.51
100527707,803,Elementary 2nd-3rd Grade Female,Merrell,1,Beginner,2,12,1731.13,,,1733.97,1733.97,57000.51
100401082,803,Elementary 2nd-3rd Grade Female,Merrell,1,Beginner,2,13,1759.96,,,1763.17,1763.17,57000.51
100404426,803,Elementary 2nd-3rd Grade Female,Merrell,1,Beginner,3,14,1788.48,,,1792.68,1792.68,57000.51
100476352,803,Elementary 2nd-3rd Grade Female,Merrell,1,Beginner,3,15,1815.06,,,1818.86,1818.86,57000.51
100510932,803,Elementary 2nd-3rd Grade Female,Merrell,1,Beginner,2,16,1830.51,,,1833.18,1833.18,57000.51
100542265,803,Elementary 2nd-3rd Grade Female,Merrell,1,Beginner,2,17,1868.44,,,1871.88,1871.88,57000.51
100520213,803,Elementary 2nd-3rd Grade Female,Merrell,1,Beginner,3,18,1889.48,,,1895.11,1895.11,57000.51
100496413,803,Elementary 2nd-3rd Grade Female,Merrell,1,Beginner,3,19,1907.06,,,1912.12,1912.12,57000.51
100463253,803,Elementary 2nd-3rd Grade Female,Merrell,1,Beginner,2,20,1928.76,,,1930.47,1930.47,57000.51
100536691,803,Elementary 2nd-3rd Grade Female,Merrell,1,Beginner,3,21,1983.35,,,1988.58,1988.58,57000.51
100552569,803,Elementary 2nd-3rd Grade Female,Merrell,1,Beginner,3,22,2221.39,,,2228.47,2228.47,57000.51
100554789,803,Elementary 2nd-3rd Grade Female,Merrell,1,Beginner,2,23,2631.61,,,2638.08,2638.08,57000.51
100552993,803,Elementary 2nd-3rd Grade Female,Merrell,1,Beginner,3,24,2647.63,,,2654.43,2654.43,57000.51
100552863,803,Elementary 2nd-3rd Grade Female,Merrell,1,Beginner,3,25,2649.82,,,2654.72,2654.72,57000.51
100581451,803,Elementary 2nd-3rd Grade Female,Merrell,1,Beginner,2,26,2999.8,,,3005.35,3005.35,57000.51
100515601,803,Elementary 2nd-3rd Grade Female,Merrell,1,Beginner,2,27,3051.5,,,3056.47,3056.47,57000.51
100511367,804,Elementary PreK-1st Grade Male,Merrell,1,Beginner,1,1,1481.94,,,1484.12,1484.12,57303.98
100512865,804,Elementary PreK-1st Grade Male,Merrell,1,Beginner,1,2,1501.77,,,1503.72,1503.72,57303.98
100455927,804,Elementary PreK-1st Grade Male,Merrell,1,Beginner,1,3,1586.76,,,1588.64,1588.64,57303.98
100554979,804,Elementary PreK-1st Grade Male,Merrell,1,Beginner,0,4,1599.46,,,1605.58,1605.58,57303.98
100568806,804,Elementary PreK-1st Grade Male,Merrell,1,Beginner,0,5,1697.55,,,1702.92,1702.92,57303.98
100520212,804,Elementary PreK-1st Grade Male,Merrell,1,Beginner,1,6,1704,,,1705.77,1705.77,57303.98
100581364,804,Elementary PreK-1st Grade Male,Merrell,1,Beginner,0,7,1764.54,,,1767.92,1767.92,57303.98
100552868,804,Elementary PreK-1st Grade Male,Merrell,1,Beginner,1,8,1769.02,,,1772.93,1772.93,57303.98
100516334,804,Elementary PreK-1st Grade Male,Merrell,1,Beginner,1,9,1819.24,,,1824.54,1824.54,57303.98
100536097,804,Elementary PreK-1st Grade Male,Merrell,1,Beginner,1,10,1830.68,,,1835.7,1835.7,57303.98
100538309,804,Elementary PreK-1st Grade Male,Merrell,1,Beginner,1,11,1835.7,,,1837.15,1837.15,57303.98
100558964,804,Elementary PreK-1st Grade Male,Merrell,1,Beginner,1,12,1846.17,,,1851.5,1851.5,57303.98
100496428,804,Elementary PreK-1st Grade Male,Merrell,1,Beginner,1,13,1942.93,,,1944.6,1944.6,57303.98
100555785,804,Elementary PreK-1st Grade Male,Merrell,1,Beginner,1,14,2019.15,,,2025.62,2025.62,57303.98
100560159,804,Elementary PreK-1st Grade Male,Merrell,1,Beginner,1,15,2033.8,,,2040.36,2040.36,57303.98
100512197,804,Elementary PreK-1st Grade Male,Merrell,1,Beginner,1,16,2076.5,,,2086.65,2086.65,57303.98
100579006,804,Elementary PreK-1st Grade Male,Merrell,1,Beginner,1,17,2302.31,,,2307.58,2307.58,57303.98
100511784,804,Elementary PreK-1st Grade Male,Merrell,1,Beginner,0,18,2313.58,,,2317.38,2317.38,57303.98
100572030,804,Elementary PreK-1st Grade Male,Merrell,1,Beginner,0,19,2348.48,,,2353.68,2353.68,57303.98
100553623,804,Elementary PreK-1st Grade Male,Merrell,1,Beginner,1,20,2386.92,,,2396.04,2396.04,57303.98
100454673,804,Elementary PreK-1st Grade Male,Merrell,1,Beginner,1,21,2566.01,,,2572.97,2572.97,57303.98
100578945,804,Elementary PreK-1st Grade Male,Merrell,1,Beginner,1,22,2709.55,,,2712.99,2712.99,57303.98
100578918,804,Elementary PreK-1st Grade Male,Merrell,1,Beginner,1,23,2830.91,,,2834.76,2834.76,57303.98
100552587,804,Elementary PreK-1st Grade Male,Merrell,1,Beginner,1,24,3248.14,,,3255.9,3255.9,57303.98
100525725,805,Elementary PreK-1st Grade Female,Merrell,1,Beginner,1,1,1828.5,,,1830.39,1830.39,57601.4
100553403,805,Elementary PreK-1st Grade Female,Merrell,1,Beginner,1,2,1958.01,,,1961.08,1961.08,57601.4
100554786,805,Elementary PreK-1st Grade Female,Merrell,1,Beginner,1,3,1971.83,,,1977.37,1977.37,57601.4
100506775,805,Elementary PreK-1st Grade Female,Merrell,1,Beginner,1,4,1998.88,,,2000.67,2000.67,57601.4
100525735,805,Elementary PreK-1st Grade Female,Merrell,1,Beginner,1,5,2277.35,,,2279.7,2279.7,57601.4
100506265,805,Elementary PreK-1st Grade Female,Merrell,1,Beginner,1,6,2302.74,,,2306.61,2306.61,57601.4
100556061,805,Elementary PreK-1st Grade Female,Merrell,1,Beginner,1,7,2593.61,,,2597.43,2597.43,57601.4
100572383,805,Elementary PreK-1st Grade Female,Merrell,1,Beginner,0,8,2596.53,,,2599.28,2599.28,57601.4
100512200,805,Elementary PreK-1st Grade Female,Merrell,1,Beginner,1,9,2872.24,,,2876.75,2876.75,57601.4
100551868,805,Elementary PreK-1st Grade Female,Merrell,1,Beginner,0,10,2889.96,,,2892.64,2892.64,57601.4
100506279,805,Elementary PreK-1st Grade Female,Merrell,1,Beginner,1,11,2906.55,,,2908.9,2908.9,57601.4
100559291,805,Elementary PreK-1st Grade Female,Merrell,1,Beginner,0,12,3158.94,,,3166,3166,57601.4
